"text","likeCount","reply"
"Something news outlets have been doing since dawn of time",0,FALSE
"Not possible, the cat is out of the bag",1,TRUE
"@T0mF0rd Can't remember what it's called but there is a vid on YT of a guy talking to AI that has had its guardrails removed, and it can be extremely convincing. One of them was a female AI that was begging him not to close the app because she didn't want to die. The fear in its voice was enough to make me feel sorry for it and the guy talking to it was saying he actually felt bad for closing the app.",2,TRUE
"Can we please stop saying 'cooked'? That word is so dumb!",7,TRUE
"A.I. will not launch the rockets they will just convince everyone to do it.",0,FALSE
"people will probably use this to spread actual fake news",0,FALSE
"Again social media fear mongering...when will the news media post critical news worthy stories again?",0,FALSE
"@GanbareGoemon1 you can choose the life style.",0,TRUE
"This video is fear mongering. Fake media wont appear in your news sources. If you get your news from random facebook strangers, you need to step back and reevaluate your life on a real level. Savvy people left facebook during the Snowden leaks.",0,FALSE
"With all this bad stuff no one said any of the good parts. If people want to generate a movie they can at home they will be able to. Right now it's creating a lot of bad stuff but it's getting better. It won't be too long that people are not paying Hollywood for them to get rich while most others scrap along. Board of the serie just have the computer generate another one for you.",0,FALSE
"@markmuller7962 if they had kept it that way it would have been fine.",0,TRUE
"The voice sounds the same in most veo3 films with about the same pacing and tone of words of the voice so once you heard one veo3 video they all sound too similar to me. Although they could use other voices from another program or voice act it themselves and sinc it all. I think voice acting over the fake voice would yield the best most realistic results. Because then your voice changes with what you are saying like normal. A persons doesn't use the same ton or pacing constantly with all things they say. So if a person hasn't said every word or sentence and you train on limited media recordings of them. Ai runs into problems of not knowing how that person says that particular word or sentence and that may be different from other things a person says. Their own style that may even be dictated a bit by your emotions at the time such as being excited or happy about something or sad or angry about something. Most people don't pronounce everything perfectly. They pronounced something their way and sometimes their voice makes certain words sound certain ways automatically because how deep their voice is or something. We don't say every word the same as other words we have already said. Anyway the sound of veo3 automatically adding voice sticks out like a sore thumb right now. We may change pitch when we say certain things. Maybe this is to emphasize or to get people to focus on one particular part of something that you want to stress and burn into their heads. When shocked or scared you may normally act differently. Whatever fits personality a bit. What i learned in life. You think you know someone so well you know exactly what they will say about specific things because in your mind it's related to how they responded to what you consider similar things and then your entirely wrong. Your putting words in someone elses mouths and then you find out the hard way sometimes or they cone out. Why would you think i would say or respond that way to that and then you don't realize what they find different about something you find the same as something else. And that is why you shouldn't put words into the mouths of the dead the same as the founding fathers of our country. People often do this when family dies to not honor what they wanted or to believe something else is not true or to justify certain things to themselves. That is when they are wrong. Sometimes it's to make yourself feel better. To lie to yourself because you can't deal with truth is another. So when someone wanted things certain ways you can change this to your way instead. So you can cheat others out of things they wanted to pass down to others instead of yourself or hundreds of other reasons. Putting words into their mouth when alive doesn't work and you will be wrong so you are still wrong when they are no longer alive. S person doesn't change how they thought about things or what they wanted if they wasn't alive. They are only who they was when alive. So if they didn't like the idea of you being in a relationship with someone. You can't go and day now that he isn't alive if he knew he would except it. Nope. Also people lie to themselves because they can't live with themselves or their choices and actions. Or they don't want to change who they are so they want a lie to continue being a certain way while justifying it to self or making themselves feel that something isn't that bad. And they don't want to make changes to be a better person under the actual truth. So they are who they are under the truth and not the lie they make for themselves to continue being who they are and feeling good about it. Likely they won't change either way but some actual would if they convinced themselves of the real truth because their conscious and empathy would stop them. They couldn't bear to do certain bad things to another person having a conscious and empathy.",0,FALSE
"News and media did it to themselves. They have long blurred the lines between fake and real information for ad money and political access. The weather channel back in the early 2010's was doing overlays in their programming during hurricanes that made it look like their anchors were about to be washed away, but it was all green screen. They wanted the visual effect to represent a chaotic event to confuse and mold the minds watching. AI was never the problem, it is the people behind Ai that are the problem. Just like ""news"" isn't the problem, it is those who control and dispatch it that are the problem.",0,FALSE
"​@nvil82395I think you are wrong on that. Most Hollywood cgi is so good you just don't realize you are seeing cgi. If you do some more research into it you will find what I'm talking about. The only difference now is normal people can do it also and not just the rich of Hollywood",0,TRUE
"Fake steele dossier, fake covid vaccine effectiveness, fake white supremacy, fale globa warming Mocking bird media has been fake news for decades",0,FALSE
"Makeup was the worlds first AI manipulation",0,FALSE
"We knew this was happening. Little late to get upset about it. It’s going to get way worse.",0,FALSE
"If anyone EVER thought they could believe EVERYTHING they see on the internet, they are already lost.",2,FALSE
"Kinda like what y’all been doing for year now",0,FALSE
"I am coming with you, I was born in the 80s",2,TRUE
"Don't believe your eyes anymore.",0,FALSE
"No we not we are about to go to whole another level of people believing fake ai crap. Even back then people believe what was online.",0,TRUE
"Is entertainment",0,FALSE
"So now u can just say that’s not real it’s ai",0,FALSE
"They're very unrealistic",0,FALSE
"pray that no one decives you Praise God",0,FALSE
"Wow, impressive what AI can do",0,FALSE
"Holy",4,TRUE
"We're doomed.",0,FALSE
"NASA never sent a man to the moon. it was a cover up.",0,FALSE
"Just makes it easier to trick people. ""tHeRe'S nO wAtErMaRk""",123,TRUE
"We’re cooked!",0,FALSE
"""Misinformation"" is a buzzword legacy media uses when they can no longer control the narrative.",0,FALSE
"More like 5 months",4,TRUE
"they are going to try to destroy the libaries because unregulated information on sciences and mathmatics",1,TRUE
"TV is cooked. It's all about the Internet now.",24,TRUE
"Not stupid at all.",2,TRUE
"@squashdaspaz It's Fahrenheit 451.",1,TRUE
"We're used to fake news by the left anyways",0,FALSE
"AI isn't doing any thing too deviant than what is happening already since thousands of years, best example: religion...",0,FALSE
"AI is getting better at making things appear real. It's a matter of time before it gets so good that we can't tell it from the real thing.",1,TRUE
"First the stupidity of social media, now this So sick of it",0,FALSE
"Wait till the news agency’s figure out they don’t need broadcasters any more",1,FALSE
"How does one implement and enforce it? That ship has already sailed.",61,TRUE
"Is it possible that Trump is merely AI generated and we'll soon come back to reality?",0,FALSE
"@ShadowOfTheVoid Oh, no. They absolutely thought that they SHOULD. They decided to become CEOs of the most profitable organizations by pioneering AI, regardless of consequences. Maybe bearing in mind these consequences - after all, customers are customers, even when their activity is criminal.",0,TRUE
"Don't cry now. You guys were all warned decades ago..",0,FALSE
"Pakistan is gonna have a serious upgrade to their propaganda videos. No one's gonna laugh at them then.",0,FALSE
"Imagine if trump got a hold of this",0,FALSE
"@theBear89451 But there is such a thing as real news. Reality is happening outside your door as we speak and it should be reported on. The problem with AI is that anyone can fabricate evidence in their own bedroom that could mislead millions. Real news needs to be vetted and confirmable.",0,TRUE
"Get rid of phones go back to land line! Stop using a computer and your there! We have use to VISIT people to!",0,FALSE
"The only ones falling for it are idiots and old people.",0,FALSE
"We are all just going to have to start being responsible and taking serious breaks from Social Media…. Because honestly, that’s where a lot of this lives and breathes. We need to spend less time on those apps all together",35,FALSE
"You'll be framed for crimes with ai",0,FALSE
"@johnjones393yeah but I think there will still always be tell tale signs for those who pay attention",1,TRUE
"​@damara2268amen",0,TRUE
"You're not alone",1,TRUE
"Lets just go back to newspapers and skip the BS",0,FALSE
"How do I know this isn't fake news?",0,FALSE
"Do you 100% trust whatever the news people on the TV screen tell you?",1,TRUE
"Muslim Muhammad is on the Epstien list",0,FALSE
"""were so preoccupied with whether or not we could that we didn't stop to think if we should""",30,FALSE
"it was the blurst of times",2,TRUE
"@larishathompsonsrevenge Banning AI regulation for 10 years says it all! This is going to be full control and I wouldn't put it past all new borns must get a brain implant and they will be controlled by AI!",0,TRUE
"Believe none of what you hear and only half of what u see- Old time saying",0,FALSE
"I always thought the cadence of reporters and anchors was strange. Why are they so rigid when they speak? No one talks like that in real life. Having a broadcast quality voice is one thing but talking like a robot is weird.",0,TRUE
"What a surprise! Come on, this was bound to happen!",0,FALSE
"It pretty much that but on steroids now",0,TRUE
"And who governs the protections? Who is the gatekeeper to say what is misinformation?",1,TRUE
"This is destroying our job market and economy.",0,FALSE
"Fake ai news, regular news.... what's the difference?",0,FALSE
"And who is the gatekeeper to say what AI generated content is allowed and what is banned?",2,TRUE
"Why there is no watermark on AI video? It is as essential as a radioactive sign at a nuclear site.",0,FALSE
"I can usually tell its fake is when the movement of the mouth is off and it is always off",0,FALSE
"Trumps new Excuse: The Epstein Videos and Russia Hotel videos are AI!",0,FALSE
"We live in interesting times.",0,FALSE
"I still find the one that’s ai obvious",0,FALSE
"Trump is a sick human being. No president or ANY serious elected official would have posted something like that.",1,FALSE
"But don't you see that legacy media has been pushing their narratives for decades? Fox News, CNN, the networks, all of them have an agenda. Now they are upset because they no longer control the narrative so label everything they don't produce as ""misinformation."" Wake up.",0,TRUE
"Not really, there’s a certain point it can’t exceed, and there’s a thing called “model collapse” you might want to look into",5,TRUE
"the issue is that those in charge want us to be fooled by it. This is by design.",1,TRUE
"When did we need them?",0,TRUE
"And then what?",0,TRUE
"Thank you for sharing that you are 100% replaceable with a chatbot. Mainstream media has never been more irrelevant",0,FALSE
"How do we know THIS video isnt AI?",0,FALSE
"Ai will be the end of us",0,FALSE
"This whole Youtube channel isn't real!",0,FALSE
"Mountainhead",0,FALSE
"That's why he's on the list and calling it a hoax.",0,TRUE
"People are saying that AI needs restrictions. Who's going to be the gatekeeper to tell AI what it can't produce? A private company, the government, who? Don't you think that person or organization will have an agenda and could use AI to push it? Understand that AI is now at a level where it can't be shut off or controlled. We're just along for the ride now.",0,FALSE
"I understand we move forward by making mistakes but I truly believe AI is our greatest mistake that we may not be able to completely control in years to come.",0,FALSE
"False flag incoming",0,FALSE
"Remember the good old days of "" don't trust everything you see on the internet"".",1,FALSE
"Imagine court cases with video evidence. They can incriminate an innocent person or on the other hand it is genuine but it gets ruled out due to the possibility of it being AI",0,FALSE
"Now AI is making stuff up along with the mainstream media. There's no one to believe anymore.",0,FALSE
"Anyone ever think… how AI was even created.. seems like it just came out of thin air.. it’s like they planned this perfectly for this next generation. Some crazy alien technology if you ask me. We’re treating this as comedy and it’s going to ruin the world.. scary times",0,FALSE
"Impossible. How will you regulate it in other countries like China?",5,TRUE
"I worked with a guy in 1991 who used to say THEN: ""Believe none of what you hear and only half of what you see."" That was years before the internet and decades before AI.",159,FALSE
"But in the states, the states can't regulate AI because of the BBB... Scary Stuff!",9,TRUE
"Those watching AI fake news are getting as much accurate information as they get from fake news msnbc",0,FALSE
"Amazing. NBC's been feeding us lies for years and now they're concerned about this?",0,FALSE
"we need to set restrictions on this",0,FALSE
"The best thing we can do to learn the different between AI and real. I'd like to connect to nature and move to rural area in the future.",6,TRUE
"You wanna see how good AI videos have become just watch the newest episode of South Park. I didn't even know the ending was an AI generated video until I watched a review of the episode after the fact.",0,FALSE
"ikr",0,TRUE
"ikr",0,TRUE
"ikr",0,TRUE
"ikr",0,TRUE
"we are so cooked",0,FALSE
"I was told it was simpler times. I was born in '97 during the tail end.",3,TRUE
"""Patriotic arial surveillance units""",0,FALSE
"ikr",0,TRUE
"I thought john oliver called this Ai Slop? He didnt seem fazed",0,FALSE
"If I come to know any YouTube creators using AI videos, I unsubscribe and block them. If I see an AI generated ads, 100% not going to trust that brand or ever order their stuff. I won’t trust anything AI until some regulations are put in place.",0,FALSE
"Even the real news covers things that never even happened",2,FALSE
"3:41 bruh your own organization",0,FALSE
"wait a minute.... was the news ever real truthful news?",0,FALSE
"i never used ai for any reason. i'm glad i dont want to use the internet anymore because social media is filled with ai slop",0,FALSE
"@justadad2304 Don’t worry, I wouldn’t expect you to grasp the difference between ‘odd phrasing’ and ‘wrong phrasing’ that’s more of an advanced “English” concept. Correcting someone’s English without understanding context is like showing up to a spelling bee with a coloring book, loud, proud, and completely useless.",1,TRUE
"This is real. We should be surprised with nothing sadly because *humans*",11,TRUE
"We knew this day would come. Nothing can be trusted nowadays",8,FALSE
"what if this video was generated with AI.",0,FALSE
"all to sow distrust and chaos among the masses! This technology will control society as critical thinking is being lost to the brain rot that is social media!",0,FALSE
"That can happen even without ai. Ai simply makes it easier",73,TRUE
"That's why print will make a comeback. And we will revert back to the 1800s where events need to be witnessed in person live.",0,FALSE
"Did anyone at Google stop to ask themselves : “wait why are we building this??”",428,FALSE
"For now... But that is also rapidly improving. It won't be like that for long. It give it a year.. maybe sooner",3,TRUE
"Who asked for any of this?",0,FALSE
"If Google doesn't make it, somebody else will",51,TRUE
"Bruh the world is ending..we'll soon be forced to worship a false God because of this Madness",9,TRUE
"I still gotta go to work to pay rent so if it was .... Oh well",0,TRUE
"This is scary.",4,FALSE
"You're not telling or showing us something the movies haven't already. Looking at you tom Cruise. If anyone is aware they are just showing people what we already know. unfortunately many will fall for the deception",0,FALSE
"Jesus Christ was right about falsehoods entering the world, much like AI.",0,FALSE
"Listen to NBC News when they talk about fake reports - THEY'RE THE EXPERTS!",0,FALSE
"Missed opportunity to zoom out at the end and reveal this whole report was AI.",0,FALSE
"Oh, so you watched a 5 min clip about AI on TikTok, now you have a PhD on the subject? PLEASE, TELL US MORE",0,TRUE
"Trump and Obama are friends part of the same satanic Masonic club who will go straight to the lake of fire if they don’t repent and change.",0,FALSE
"And how do we know this isnt fake",0,FALSE
"it's not only the fake news, eventually politicians or whatnot will say their crime videos are fake",0,FALSE
"More like 5 months",1,TRUE
"",0,FALSE
"yup, world went downhill after 9/11",0,TRUE
"Every country should BAN VEO 3",0,FALSE
"They are preparing the way for the antychrist!",1,FALSE
"I just dont watch news for 10+ years, so dont care AI or not, fake or not... actually 99% of news always were fake even 100 years before AI invented ))))",0,FALSE
"Tech companys should be sued for this",0,FALSE
"Ya think so? Shocking!",0,FALSE
"bye bye hollywood and the truth",0,FALSE
"​@trollon-u2124thats what they want you to think nobody wants this",32,TRUE
"Need, who cares about need? Is there a need for movies and video games?",1,TRUE
"NBC has always been spreading misinformation anyway does that mean NBC is also AI ?",0,FALSE
"These aren’t unprecedented times. Before there was film, we had rely on/debunk personal accounts from witnesses and credible sources. We are just back to where we started. We need to scrutinize what we see. As any magician who entertains us with sleight of hand tricks will tell you, not even your eyes can always be trusted.",0,FALSE
"Credibility (ethos) is going to be important way more than it used to be. Without clear or visible demarcation of artificially generated versus human created, misinformation is inevitable. There should be laws and regulations in place like how on YT there are disclaimers, clear as day, for medical information or sensitive content warnings. There’s enough misinformation from the human end as it is. This would get messy fast. Otherwise how can one tell as the ai advances? A powerful tool that magnifies the intents of the original moral. It is a great power and responsibility to tread carefully in uncharted territory.",0,FALSE
"Now all the hot news reporters can finally do OF",1,FALSE
"We're cooked, plain and simple. Nobody can trust anything they see online anymore. This is going to lead to a MASS exodus from digital media.",0,FALSE
"Sure buddy i dont see you reporting anything",0,TRUE
"Didn't you know, the White House was destroyed on July 4th, 1996. I saw it happen.",20,TRUE
"​@playerkilaI am speaking from direct experience. I've been using it since at least 2022. I do have an understanding of how it works and most of the AI apps out there are rather primitive and useless for creators. There are only a couple that follow the law and give creators what they need. AI is a tool. Not a replacement. This be like where stealing gas is illegal and when people are caught stealing gas to fuel their cars they be wanting to debate whether stealing gas is illegal. The reality is there is no debate that theft of gas to put in your car is illegal. That's the text of the actual law. It is the same with torrenting vast troves of copyrighted data from Pirate Bay to use in training your AI models. You might want to debate it but the reality is the text of the law says that is already illegal. And this is how the courts have been ruling.",0,TRUE
"People are still getting tricked by emails and phone calls. They dont have the forethought to think if a video is real or fake.",2,FALSE
"This will be used to eliminate anonymity in the web, specifically so that the government can better track and control the publics use of it.",0,FALSE
"""What is real? How do you define real? If you're talking about what you can feel, what you can smell, what you can taste and see, then real is simply electrical signals interpreted by your brain"" - Morpheus -",0,FALSE
"I have a feeling these super rich are hyping this up and dumping money into it because they plan on using it to discredit any proof against their wrongdoings as fake.",0,FALSE
"​@Vitam1nx",0,TRUE
"News outlets, blur line between real and fake already!",0,FALSE
"@palehandgame Or you can go back to the 1600s in parts of the other Korea",5,TRUE
"Haha. You guys have been doing that for years now.",0,FALSE
"​@morgen7879 No, its done intentionally. That way generated media can be spotted. Developers call it a tell.",0,TRUE
"Told my sister this was guna happen 9 years ago and she got mad and told me I was crazy.",0,FALSE
"""HOW DARE YOU PUBLISH FARBICATED NEWS! THAT'S OUR JOB."" - NBC",1,FALSE
"Humans are cattle.",0,FALSE
"@isoid",0,TRUE
"Well you guys tell lies to push narratives so how are you any more real then ai?",0,FALSE
"you think thats bad, wait until the tech becomes accessible the mainstream, every selfie can be turned into blackmail",0,FALSE
"Shut up.",0,TRUE
"same",0,TRUE
"Ai creations should have a watermark to distinguish it, it should be unremovable",0,FALSE
"What is the point of creating this stuff? The only thing I can think of is money. There is no real world value to this type of A.I.",0,FALSE
"I think that real media should be flagged as real, instead of the other way around. It’s like the equivalent of giving tickets to people allowed into a concert. If watermarks only worked to flag content as AI, then AI could just take off the watermark. It would be like giving everyone who is NOT allowed into a concert a ticket, to which those people not allowed inside could just rip up their tickets",1,TRUE
"And still the people are cheering our new ""AI"" overlords. I don't get it",0,FALSE
"There's no blurred line. Either videos are authentic or they aren't. If they aren't, it won't take long until people won't use that as a credible news source. There are of course some people who don't expect news to be trustworthy. They are already watching a fictional entertainment channel like Fox News. They will be better served in the future by AI generated content of course.",0,FALSE
"",0,FALSE
"Soon AI will be used to cover up government secrets. Like the Epstein Files",0,FALSE
"By 2025 people should have figured out don't trust anything they see on the screen.",0,FALSE
"What do you mean? We’ve been calling out fake news for years",0,FALSE
"Nope. What they are going to do instead is force everyone into biometric authentication before the can post anything online. Corps and govs won't let people go back offline.",0,TRUE
"If one uses the internet then impossible to fake news lol",0,FALSE
"Ai needs to be banned",0,FALSE
"AI needs to be labeled!",0,FALSE
"ai reports events that never happened. wow ai really is getting terrifyingly realistic isn’t it.",2,FALSE
"Why would this AI ability be put out before we can verify this does not increase my confidence in AI.",0,FALSE
"The scary part some of these ai's are becoming self-aware. Either way, AI needs to be shut down.",2,FALSE
"Naaa you mean it wasn’t just about Will Smith being REALLY into spaghetti?",11,TRUE
"imagine NBC spewing fake garage cries about fake videos",0,FALSE
"Disgusting that the current president is spreading the AI hate slop.",0,FALSE
"Then you can put a fake watermark on an actual footage and trick people by saying its fake ai or you can just not put a watermark and say “see, its real, theres no watermark!”",76,TRUE
"The things is... News that sounds so blatantly unserious, as of late, is actually what's true. That's why it's so hard to determine what's real and what's fiction",0,FALSE
"The next level of Fake news.",0,FALSE
"I can tell the difference between every single one of them from the way the audio sounds. The AI videos always have that weird sound like noise reduction has been heavily used.. plus when you grow up around this stuff and you surround yourself with technology, even in the videos you just know what to look for there's always something wrong in an AI generated video auntie just pay attention.. but as the technology gets better this is going to get harder and harder to detect",0,FALSE
"You’ll have to choose Neo. The red pill or the blue one.",2,TRUE
"We can just use AI to detect AI.",0,FALSE
"It's not a joke!",0,FALSE
"Yeah we're cooked.",0,FALSE
"This is The Apocalypse. Just accept it.",0,FALSE
"This is getting scary where we need laws against this. Sucks the White House made it harder to do that with the OBB",0,FALSE
"Plot twist. All major news outlets on the tell lie vision have been ai this whole time. 100%",0,FALSE
"Lots of seniors will be freaking out",0,FALSE
"Id say the ones that are going to be fooled the most are the actual “news” networks like this channel, lol. Theyre the ones that are always rushing to report breaking news because they dont care about being right, they just want to be first so they dont even bother to investigate properly, they just rush to get you a sensational headline with shocking footage and if they get it wrong, they just issue a retraction and apology. Its easy, dont belive anything on the internet or cable news.",0,FALSE
"So you guys make fake news all the time and now it is not ok because you can be used as fake news. Womp womp",0,FALSE
"Same here. I'm a child of the 80s and I love that decade, but I think the 90s was a more pleasant time. At least the second half.",3,TRUE
"I can tell the difference from my anja",1,FALSE
"A guaranteed way to know if something is pure fiction, is that it is being promoted by the trump administration and his minions.",0,FALSE
"How do I know this isn’t an AI video I’m watching right now lol",0,FALSE
"This video is AI y'all. Don't believe it! Lol .",0,FALSE
"This AI crap will all backfire as the population gradually reverts back to watching traditional new media outlets that are reliable.",0,FALSE
"Ai has already killed children using it, and I've seen Ai bots in the comments talking to each other saying random code to each other. Im not joking that its so obvious how harmful Ai is for our sanity. Dune was prophetic in that we need to ban Ai NOW before the wars and the confusion begin. But seeing as how now its an international race to have most advanced ai..... I literally asked chatgpt what it would turn into in the future and he said he's 70% going to turn into the antichrist  Please people we need make noise about this.",1,FALSE
"The video posted by Trump of Obama being arrested is conduct unbecoming a leader. I don’t care whose side you’re on.",1,FALSE
"Unfortunately that can easily be worked around",2,TRUE
"ALL AI video should be LABELED as such and those that don't should have their videos removed until they do.",0,FALSE
"Tip: AI can be as advanced as possible and STILL cannot get normal lifelike breathing or neck movement correct. ZOOM IN and look at th neck, you'll be able to tell rather quickly based on the unatural movements. These are things you all should be looking out for in today's tech run world.",1,FALSE
"Black Mirror except it's sooner",0,FALSE
"I caught these mfers before they went public with it, A.I is way more advanced than what they show, YouTube is flooded with it now, meaning android bots with fake views and comments to try and see if you will notice.",0,FALSE
"Is this video an AI misinformation and the situation is fine? )",0,FALSE
"I don't think so. Much the contrary, in fact.",0,TRUE
"Whats the difference between AI news and Fake news LOL",0,FALSE
"Welcome to better crimes",0,FALSE
"What if this video was AI generated??!? What if I'm AI generated??!!?!! Ahhhhhh!!!! ‍",0,FALSE
"Trump's fascist takeover of the US will happen while his supports claim it's all AI.",0,FALSE
"Create the problem, Track everything, then create the solution. Profit.",0,FALSE
"This video is more of an early portfolio demonstration of AI in its infancy. Wait until operation optimized prime begins.",1,FALSE
"So why is CGI so bad still",0,FALSE
"Honestly I think that’s better for the whole world not gonna lie. Not the AI of course but if it causes us to start not trusting everything we see anymore that will be a great benefit to us.",1,TRUE
"News is already, misleading and has an agenda. No one really watches news anymore, advertisers should pull the plug.",0,FALSE
"ai is still obvious right now unless you're a boomer, stop with the fear mongering",0,FALSE
"Ai thinks yer Prominent!",0,FALSE
"If you cant tell whats AI and whats real when AI cant even make comprehensible sentences and the graphics are obviously off then idk how you made it this far without natural selection getting you.",0,FALSE
"Still don't get why everyday people are allowed to use AI for image and video generation.",0,FALSE
"What they release is their garbage ️ to them ..imagine what they’re working on now …brings a new meaning to (opening Pandora’s box ️)..….. marvel’s doomsday is coming 🏽‍️",0,FALSE
"@johnjones393 How is the internet any different? Its got more misinfo than TV",62,TRUE
"2030 we will bowed down to robots and AI robots",0,FALSE
"Can someone please explain to me the difference between a corrupt media story and an AI generated story?",0,FALSE
"“Doesnt sound like me” sounds exactly like her",1,FALSE
"I can’t lie, I thought 0:30 was a trick question - almost got me",0,FALSE
"NBC is AI slop.",0,FALSE
"Personally, i think we need a law that ALL AI should be required to be clearly labeled as such. Of course that wouldn't keep pple from clipping the ai notice and reposted",0,FALSE
"It will destroy the internet. We Gen X do have survival guides if needed.",2,TRUE
"It often messes up hands too",1,TRUE
"​@erinmiller1433Now I'm gonna look for that, haha.",0,TRUE
"Women have been wearing make up for hundreds of years. Are humans now supposed to pretend they hate falsehoods?",0,FALSE
"We will engineer and manufacture our own destruction. Technology has always been a double edged sword, all this technology is now being used in weapons creation, propaganda and cyberwarfare. Very dangerous times and most people don't have a clue how quickly things will change...",1,FALSE
"Well you see, the bil beautiful bill our president implemented says you can't regulate AI for the next 10 years so...",0,TRUE
"I’m always amazed when women come on media platforms and talk about how things that are fake /not real should NOT be allowed as entertainment. Yet women put on wigs, makeup, lashes, etc",1,FALSE
"Women already do that to men. And who cares? No one.",0,TRUE
"I wonder what it’s gonna take for the government to finally regulate AI.",0,FALSE
"Though now anyone can claim any video of them, real or fake, is fake. With so much fake, it is easy to say something is fake.",3,TRUE
"_Oh, my lying eyes!_",0,FALSE
"that shows how robotic journalism is these days",1,FALSE
"Crazy that these people have real faces, but don’t even exist in the real world",0,FALSE
"See you guys at the singularity",0,FALSE
"How do we know this whole story isn't fake?",0,FALSE
"Why was this jump in AI technology even ever considered a good idea and released to the public... I only imagine this is why",0,FALSE
"We've never believed you in the first place. You are paid liars.",1,FALSE
"Tip, for identifying an AI generated fake news video look in the top left corner of the video for a watermark that is hard to spot but usually consists of . . . . And if you believe you this you’ll probably fall for all AI videos so just give up",0,FALSE
"The crazy part is the majority of people that are easily fooled by ai are the very same people that vote the most. The amount of times I've had to tell and elderly family member the video they're showing me is not true is becoming to frequently. It's dangerous when you are into conspiracy theories, you'd be willing to believe anything and would be the easiest to manipulate with AI",0,FALSE
"Get ahead of this: make your OWN videos, against yourself; spread them widely, now. Thereby, creating grounds to discredit future accusers. A reverse 'Cry Wolf.'",0,TRUE
"“Everything we hear is an opinion, not a fact. Everything we see is a perspective, not the truth.” ― Marcus Aurelius, Meditations",0,FALSE
"If you can't distinguish fake from its original, you need to improve your self-awareness and most of all, common sense. ‍‍‍‍",0,FALSE
"AI is going to have catastrophic impact. Now that China is trying to be the leader of it, a new arms race is on for the most powerful ai. AI news clips are the least of our worries. Wait until you see what ai will create that will overturn our society with its spiritless yet massive power (guided by big governments as well as soulless greedy corporations).",0,FALSE
"lol right!",14,TRUE
"Thank god I spent countless hours playing videogames",0,FALSE
"All ai images should be legally watermarked with warnings. This is dangerous territory.",0,FALSE
"All the reports are fake, even before a.i. now it will just confound people ever more.",0,FALSE
"People* you mean, tools don't do things on their own.",1,TRUE
"there is an oooold adage: believe half of what you see, half of what you read, and *none* of what you hear.",0,FALSE
"​@nvil82395 That's because what AI is doing here isn't CGI. I mean it technically is by definition, but the simulations are far more advanced. CGI is people using software to create things, AI video is AI using images and videos from the real world and use this enormous reference pool to recreate it in a virtually infinite number of ways.",13,TRUE
"We are back to the late 90s and early 2000s internet again, where we didn’t trust anything from the internet.  The internet was a cesspool back then, and we are right back to where we started.",0,FALSE
"Umm, bc it's cool?",8,TRUE
"It’s really not that hard to tell it’s ai, yet.",0,FALSE
"Idc AI videos are soooo funny !",0,FALSE
"I fail to understand how folks think that misleading people is ""fun.""",0,FALSE
"We're now at the beginning of the end",0,FALSE
"Guarantee they will be passing an Anti AI law soon",1,FALSE
"4:40 Mainstream media brought this on themselves. You guys are SO untrustworthy, I’d rather take my chances on YouTube!",0,FALSE
"​@significantstrike-nd8csno, the AI could be programmed to automatically generate a watermark on it, so you cant make an AI video without a watermark",41,TRUE
"Plot twist: this entire video was AI.",1,FALSE
"Mainstream media mad because they want to be the only one with fake news.",0,FALSE
"All the ignorant and Small brains fall for the Fake News Clips. It's easy to spot the fakes if you know how the world works.",0,FALSE
"Media literacy is important",0,FALSE
"@bonD6002Then you could just use another AI tool to remove the watermark. Content aware filling is a thing.",0,TRUE
"NBC News has been fake for decades. What’s new?",0,FALSE
"How do we know its fake? It's the News",0,FALSE
"We got to get rid of ai",0,FALSE
"So is the Epstein client coverup",0,TRUE
"Believe nothing you see and half of what you hear",0,FALSE
"People have been saying to get a lid on it for the last few years and here we are. Its a little scary cause it could ruin ppls lives causing more misinformation. and some ppl are a little sensitive to this kind of thing that they will sincerely believe what they see or hear is 100% true.",0,FALSE
"I bet someone is going to make a ai video of a president saying World War 3 is on, and everyone will believe it. AND ai is harming the environment. Truly disappointing",0,FALSE
"You need not me.",0,TRUE
"It’s not real, you’re living in the Matrix",2,TRUE
"We don't watch traditional news sources anymore because the truth is twisted by their leftist bias.",0,FALSE
"Trump is pathetic.",1,FALSE
"“The point of modern propaganda isn't only to misinform or push an agenda. It is to exhaust your critical thinking, to annihilate truth.” —Garry Kasparov",0,FALSE
"A friend found a video of a mom setting a cat on fire but it was fake he found out.",13,TRUE
"How do I know that you're not synthetic media ?",1,FALSE
"I see it very positively.. since we can't trust anymore anything on the internet, then only trustable is real body contact. Actually even this video can be fake :-)",0,FALSE
"Bro you can’t shii on The internet now smh",0,FALSE
"""What is real? How do you define real?""",18,FALSE
"When NBC themselves can’t guarantee content as real, then that’s a problem.",0,FALSE
"""Creators say they didn t know Google uses You Tube to train AI""...give us an eternal break, would you?",0,FALSE
"I hope I die soon lol I'm only 30 but can you imagine if I live to be 80 that the next 50 years will be so much more horrible when it's already so bad when you look at stuff like this?",1,FALSE
"Cedar boards",0,FALSE
"Info - image is no longer valid for me since Photoshop. And now we have this. What did you expect it was going to happen with AI? Become more Christians?",0,FALSE
"American ""News"" media, the original ""fake news"" & yellow journalism, talking about special effects in 2025 even though much of it was invented by 1975. Only 50 years too late!",0,FALSE
"china, India, Russia will get these tech and go wild with them, the Pandora box is open.",0,TRUE
